1.00e+15 1.5676e-18 1.7118e-19 3.2077e-14 5.6176e-13 2.1284e-14 7.5103e-13 4.5053e-14 2.3861e-12 1.5260e-11 1.6030e-12 3.7424e-10 1.3335e-12 1.1926e-11 231.38 1.6700e-01 100 37.5
1.00e+15 1.5071e-18 1.6455e-19 3.4182e-14 6.0062e-13 2.2769e-14 8.6466e-13 4.8579e-14 2.8572e-12 1.9245e-11 2.0238e-12 4.7535e-10 1.5441e-12 1.4835e-11 243.71 1.9700e-01 100 37.6
1.00e+15 4.5417e-18 4.9634e-19 2.2983e-14 4.8960e-13 1.9293e-14 1.1687e-13 2.2788e-14 2.0464e-13 1.0651e-12 1.1145e-13 4.0562e-11 5.7133e-13 1.8341e-12 437.32 4.3109e-02 120 36.6
1.00e+15 3.9797e-18 4.3490e-19 2.3360e-14 4.8472e-13 1.8959e-14 1.5009e-13 2.4956e-14 2.9470e-13 1.5375e-12 1.6081e-13 5.1946e-11 6.0157e-13 2.2084e-12 415.87 4.8278e-02 120 36.7
1.00e+15 3.4999e-18 3.8246e-19 2.3918e-14 4.8110e-13 1.8678e-14 1.9073e-13 2.7158e-14 4.1042e-13 2.1548e-12 2.2530e-13 6.6621e-11 6.3952e-13 2.6836e-12 382.72 5.4920e-02 120 36.8
1.00e+15 3.0922e-18 3.3791e-19 2.4734e-14 4.8125e-13 1.8555e-14 2.3982e-13 2.9425e-14 5.5613e-13 2.9509e-12 3.0850e-13 8.5573e-11 6.8723e-13 3.2899e-12 343.96 6.3386e-02 120 36.9
1.00e+15 2.7467e-18 3.0014e-19 2.5664e-14 4.8460e-13 1.8576e-14 2.9776e-13 3.1764e-14 7.3524e-13 3.9615e-12 4.1414e-13 1.0976e-10 7.4700e-13 4.0530e-12 306.94 7.3722e-02 120 37.0
1.00e+15 2.4570e-18 2.6846e-19 2.6725e-14 4.9190e-13 1.8769e-14 3.6495e-13 3.4197e-14 9.5141e-13 5.2321e-12 5.4703e-13 1.4063e-10 8.2167e-13 5.0142e-12 273.72 8.6359e-02 120 37.1
1.00e+15 2.2186e-18 2.4237e-19 2.8003e-14 5.0462e-13 1.9185e-14 4.4130e-13 3.6757e-14 1.2072e-12 6.8141e-12 7.1260e-13 1.7995e-10 9.1485e-13 6.2242e-12 247.53 1.0159e-01 120 37.2
1.00e+15 2.0265e-18 2.2136e-19 2.9417e-14 5.2267e-13 1.9825e-14 5.2628e-13 3.9487e-14 1.5040e-12 8.7653e-12 9.1704e-13 2.2993e-10 1.0305e-12 7.7401e-12 231.02 1.2020e-01 120 37.3
1.00e+15 1.8771e-18 2.0500e-19 3.0901e-14 5.4593e-13 2.0682e-14 6.1933e-13 4.2443e-14 1.8423e-12 1.1155e-11 1.1677e-12 2.9291e-10 1.1731e-12 9.6240e-12 222.51 1.4150e-01 120 37.4
1.00e+15 1.7674e-18 1.9300e-19 3.2623e-14 5.7585e-13 2.1807e-14 7.1971e-13 4.5680e-14 2.2218e-12 1.4058e-11 1.4728e-12 3.7237e-10 1.3485e-12 1.1968e-11 222.12 1.6700e-01 120 37.5
1.00e+15 1.6949e-18 1.8506e-19 3.4592e-14 6.1204e-13 2.3178e-14 8.2709e-13 4.9271e-14 2.6419e-12 1.7565e-11 1.8417e-12 4.7206e-10 1.5627e-12 1.4869e-11 227.26 1.9600e-01 120 37.6
1.00e+15 6.9311e-18 7.5709e-19 3.9701e-14 9.6335e-13 3.9788e-14 1.1332e-13 2.6344e-14 1.7451e-13 9.2062e-13 9.6052e-14 4.7564e-11 5.6878e-13 2.1951e-12 945.22 5.9475e-02 140 36.6
1.00e+15 5.8080e-18 6.3428e-19 4.0240e-14 9.6748e-13 3.9946e-14 1.4322e-13 2.8464e-14 2.5748e-13 1.3477e-12 1.4048e-13 5.9257e-11 5.9818e-13 2.5755e-12 1024.40 6.4256e-02 140 36.7
1.00e+15 4.8515e-18 5.2972e-19 4.0288e-14 9.5809e-13 3.9521e-14 1.8021e-13 3.0340e-14 3.6577e-13 1.9063e-12 1.9859e-13 7.3763e-11 6.3534e-13 3.0376e-12 1131.20 6.9758e-02 140 36.8
1.00e+15 4.0573e-18 4.4293e-19 3.9902e-14 9.3652e-13 3.8552e-14 2.2504e-13 3.1963e-14 5.0215e-13 2.6166e-12 2.7247e-13 9.1929e-11 6.8220e-13 3.6069e-12 1214.20 7.6358e-02 140 36.9
1.00e+15 3.4101e-18 3.7221e-19 3.8821e-14 8.9751e-13 3.6802e-14 2.7799e-13 3.3416e-14 6.6824e-13 3.4961e-12 3.6397e-13 1.1437e-10 7.4080e-13 4.3002e-12 1296.00 8.3927e-02 140 37.0
1.00e+15 2.8919e-18 3.1556e-19 3.6874e-14 8.3788e-13 3.4130e-14 3.3958e-13 3.4863e-14 8.6700e-13 4.5746e-12 4.7625e-13 1.4219e-10 8.1413e-13 5.1492e-12 1372.00 9.2720e-02 140 37.1
1.00e+15 2.4889e-18 2.7148e-19 3.3801e-14 7.5264e-13 3.0321e-14 4.1002e-13 3.6628e-14 1.1003e-12 5.8859e-12 6.1287e-13 1.7667e-10 9.0574e-13 6.1900e-12 1457.70 1.0300e-01 140 37.2
1.00e+15 2.1975e-18 2.3965e-19 3.1476e-14 6.8376e-13 2.7165e-14 4.8893e-13 3.8900e-14 1.3691e-12 7.4689e-12 7.7797e-13 2.2147e-10 1.0202e-12 7.5427e-12 1269.70 1.1700e-01 140 37.3
1.00e+15 2.0046e-18 2.1866e-19 3.1849e-14 6.7146e-13 2.6342e-14 5.7606e-13 4.1701e-14 1.6730e-12 9.3693e-12 9.7642e-13 2.8161e-10 1.1627e-12 9.3572e-12 862.85 1.3700e-01 140 37.4
1.00e+15 1.8702e-18 2.0407e-19 3.3174e-14 6.6926e-13 2.6019e-14 6.7037e-13 4.4864e-14 2.0113e-12 1.1640e-11 1.2139e-12 3.5887e-10 1.3389e-12 1.1660e-11 598.07 1.6200e-01 140 37.5
1.00e+15 1.7817e-18 1.9447e-19 3.4981e-14 6.7334e-13 2.5934e-14 7.7185e-13 4.8397e-14 2.3852e-12 1.4357e-11 1.4984e-12 4.5710e-10 1.5561e-12 1.4549e-11 437.71 1.9100e-01 140 37.6
1.00e+15 1.0794e-17 1.1786e-18 5.8555e-14 1.4823e-12 6.2035e-14 1.2146e-13 3.1254e-14 1.4097e-13 7.6439e-13 7.9649e-14 5.5785e-11 5.6579e-13 2.6129e-12 1873.90 7.7680e-02 160 36.6
1.00e+15 9.1167e-18 9.9538e-19 6.1961e-14 1.5589e-12 6.5359e-14 1.5193e-13 3.4610e-14 2.1697e-13 1.1541e-12 1.2011e-13 6.9668e-11 5.9503e-13 3.0804e-12 2042.70 8.5030e-02 160 36.7
1.00e+15 7.6781e-18 8.3832e-19 6.5370e-14 1.6340e-12 6.8648e-14 1.8903e-13 3.7880e-14 3.1686e-13 1.6590e-12 1.7249e-13 8.6811e-11 6.3167e-13 3.6446e-12 2207.30 9.3282e-02 160 36.8
1.00e+15 6.4486e-18 7.0413e-19 6.9013e-14 1.7122e-12 7.2107e-14 2.3387e-13 4.1020e-14 4.4435e-13 2.2988e-12 2.3883e-13 1.0843e-10 6.7820e-13 4.3436e-12 2300.90 1.0300e-01 160 36.9
1.00e+15 5.4093e-18 5.9067e-19 7.1943e-14 1.7723e-12 7.4790e-14 2.8615e-13 4.4044e-14 5.9914e-13 3.0759e-12 3.1941e-13 1.3470e-10 7.3634e-13 5.1739e-12 2453.30 1.1400e-01 160 37.0
1.00e+15 4.5558e-18 4.9752e-19 7.5153e-14 1.8363e-12 7.7656e-14 3.4653e-13 4.6884e-14 7.8384e-13 4.0115e-12 4.1645e-13 1.6786e-10 8.0976e-13 6.2107e-12 2525.70 1.2692e-01 160 37.1
1.00e+15 3.8568e-18 4.2120e-19 7.7644e-14 1.8816e-12 7.9692e-14 4.1439e-13 4.9459e-14 9.9867e-13 5.1232e-12 5.3186e-13 2.0890e-10 9.0189e-13 7.4716e-12 2630.70 1.4100e-01 160 37.2
1.00e+15 3.3036e-18 3.6079e-19 7.9492e-14 1.9106e-12 8.0979e-14 4.8882e-13 5.1787e-14 1.2411e-12 6.4240e-12 6.6702e-13 2.5954e-10 1.0163e-12 9.0045e-12 2733.80 1.5700e-01 160 37.3
1.00e+15 2.8740e-18 3.1389e-19 8.0878e-14 1.9271e-12 8.1668e-14 5.6986e-13 5.3756e-14 1.5136e-12 7.9647e-12 8.2732e-13 3.2281e-10 1.1593e-12 1.0898e-11 2793.70 1.7609e-01 160 37.4
1.00e+15 2.5520e-18 2.7871e-19 8.1810e-14 1.9316e-12 8.1766e-14 6.5716e-13 5.5532e-14 1.8146e-12 9.7833e-12 1.0168e-12 4.0175e-10 1.3367e-12 1.3232e-11 2811.60 1.9848e-01 160 37.5
1.00e+15 2.3141e-18 2.5271e-19 8.1445e-14 1.9055e-12 8.0454e-14 7.4988e-13 5.7268e-14 2.1434e-12 1.1925e-11 1.2402e-12 4.9904e-10 1.5556e-12 1.6074e-11 2858.90 2.2344e-01 160 37.6
1.00e+15 1.4592e-17 1.5930e-18 7.1538e-14 1.8408e-12 7.7274e-14 1.3866e-13 3.4991e-14 1.1439e-13 6.3614e-13 6.6279e-14 6.1486e-11 5.6247e-13 2.8985e-12 2201.90 8.9961e-02 180 36.6
1.00e+15 1.2408e-17 1.3546e-18 7.6890e-14 1.9668e-12 8.2740e-14 1.7177e-13 3.9363e-14 1.8290e-13 9.9127e-13 1.0311e-13 7.6692e-11 5.9103e-13 3.4195e-12 2319.50 9.8761e-02 180 36.7
1.00e+15 1.0475e-17 1.1436e-18 8.1859e-14 2.0829e-12 8.7810e-14 2.1216e-13 4.3751e-14 2.7732e-13 1.4677e-12 1.5248e-13 9.5209e-11 6.2713e-13 4.0323e-12 2476.50 1.0800e-01 180 36.8
1.00e+15 8.8207e-18 9.6305e-19 8.7314e-14 2.2081e-12 9.3348e-14 2.6068e-13 4.8155e-14 3.9960e-13 2.0728e-12 2.1511e-13 1.1844e-10 6.7291e-13 4.7873e-12 2557.50 1.1900e-01 180 36.9
1.00e+15 7.4270e-18 8.1096e-19 9.2573e-14 2.3277e-12 9.8672e-14 3.1694e-13 5.2622e-14 5.4846e-13 2.8011e-12 2.9048e-13 1.4667e-10 7.2989e-13 5.6868e-12 2650.70 1.3100e-01 180 37.0
1.00e+15 6.2460e-18 6.8209e-19 9.8077e-14 2.4503e-12 1.0418e-13 3.8176e-13 5.7053e-14 7.2795e-13 3.6754e-12 3.8096e-13 1.8220e-10 8.0254e-13 6.8024e-12 2701.40 1.4537e-01 180 37.1
1.00e+15 5.2733e-18 5.7591e-19 1.0288e-13 2.5550e-12 1.0891e-13 4.5340e-13 6.1449e-14 9.3375e-13 4.6869e-12 4.8570e-13 2.2570e-10 8.9344e-13 8.1424e-12 2811.90 1.6060e-01 180 37.2
1.00e+15 4.5046e-18 4.9203e-19 1.0813e-13 2.6674e-12 1.1400e-13 5.3194e-13 6.5662e-14 1.1657e-12 5.8584e-12 6.0712e-13 2.8032e-10 1.0075e-12 9.8060e-12 2850.00 1.7900e-01 180 37.3
1.00e+15 3.9002e-18 4.2606e-19 1.1286e-13 2.7657e-12 1.1844e-13 6.1603e-13 6.9616e-14 1.4230e-12 7.2196e-12 7.4840e-13 3.4799e-10 1.1502e-12 1.1837e-11 2918.40 2.0046e-01 180 37.4
1.00e+15 3.4384e-18 3.7565e-19 1.1694e-13 2.8475e-12 1.2209e-13 7.0464e-13 7.3215e-14 1.7026e-12 8.7955e-12 9.1217e-13 4.3117e-10 1.3272e-12 1.4302e-11 2997.50 2.2303e-01 180 37.5
1.00e+15 3.0966e-18 3.3833e-19 1.2096e-13 2.9259e-12 1.2554e-13 7.9839e-13 7.6432e-14 2.0075e-12 1.0648e-11 1.1049e-12 5.3489e-10 1.5473e-12 1.7344e-11 3034.40 2.5106e-01 180 37.6
1.00e+15 1.7531e-18 1.9181e-19 1.9137e-14 2.9330e-13 1.1246e-14 1.1079e-13 2.0884e-14 1.7988e-13 7.9057e-13 8.3087e-14 3.6370e-11 5.6128e-13 1.6454e-12 182.38 3.7285e-02 60 36.6
1.00e+15 1.5531e-18 1.6988e-19 2.0049e-14 3.0815e-13 1.1816e-14 1.4320e-13 2.2937e-14 2.6457e-13 1.1899e-12 1.2504e-13 4.6830e-11 5.8825e-13 1.9902e-12 194.00 4.2371e-02 60 36.7
1.00e+15 1.3768e-18 1.5055e-19 2.1027e-14 3.2460e-13 1.2448e-14 1.8359e-13 2.4950e-14 3.7698e-13 1.7311e-12 1.8189e-13 6.0220e-11 6.2195e-13 2.4221e-12 207.17 4.8649e-02 60 36.8
1.00e+15 1.2228e-18 1.3369e-19 2.2044e-14 3.4281e-13 1.3152e-14 2.3338e-13 2.6932e-14 5.2289e-13 2.4455e-12 2.5698e-13 7.7280e-11 6.6400e-13 2.9622e-12 223.90 5.6130e-02 60 36.9
1.00e+15 1.0899e-18 1.1914e-19 2.3128e-14 3.6313e-13 1.3942e-14 2.9397e-13 2.8919e-14 7.0875e-13 3.3690e-12 3.5408e-13 9.9046e-11 7.1638e-13 3.6387e-12 244.90 6.5331e-02 60 37.0
1.00e+15 9.7716e-19 1.0678e-19 2.4276e-14 3.8568e-13 1.4826e-14 3.6683e-13 3.0970e-14 9.4231e-13 4.5451e-12 4.7782e-13 1.2662e-10 7.8142e-13 4.4828e-12 268.59 7.6481e-02 60 37.1
1.00e+15 8.8303e-19 9.6481e-20 2.5533e-14 4.1129e-13 1.5834e-14 4.5296e-13 3.3115e-14 1.2323e-12 6.0248e-12 6.3363e-13 1.6179e-10 8.6207e-13 5.5414e-12 296.64 8.9908e-02 60 37.2
1.00e+15 8.0584e-19 8.8035e-20 2.6923e-14 4.4008e-13 1.6969e-14 5.5327e-13 3.5433e-14 1.5881e-12 7.8661e-12 8.2773e-13 2.0608e-10 9.6130e-13 6.8568e-12 327.68 1.0600e-01 60 37.3
1.00e+15 7.4435e-19 8.1306e-20 2.8448e-14 4.7223e-13 1.8242e-14 6.6817e-13 3.7960e-14 2.0208e-12 1.0140e-11 1.0678e-12 2.6208e-10 1.0831e-12 8.4930e-12 363.23 1.2500e-01 60 37.4
1.00e+15 6.9746e-19 7.6174e-20 3.0116e-14 5.0772e-13 1.9655e-14 7.9811e-13 4.0765e-14 2.5438e-12 1.2936e-11 1.3634e-12 3.3286e-10 1.2325e-12 1.0527e-11 398.85 1.4700e-01 60 37.5
1.00e+15 6.6404e-19 7.2516e-20 3.1993e-14 5.4714e-13 2.1222e-14 9.4245e-13 4.3887e-14 3.1681e-12 1.6339e-11 1.7240e-12 4.2188e-10 1.4139e-12 1.3040e-11 437.02 1.7300e-01 60 37.6
1.00e+15 2.7403e-18 2.9980e-19 2.0030e-14 3.3656e-13 1.2834e-14 1.2287e-13 2.2012e-14 2.2040e-13 1.0504e-12 1.1027e-13 4.0009e-11 5.7119e-13 1.7895e-12 163.00 4.0998e-02 80 36.6
1.00e+15 2.4283e-18 2.6557e-19 2.0935e-14 3.5145e-13 1.3392e-14 1.5792e-13 2.4078e-14 3.1651e-13 1.5332e-12 1.6091e-13 5.1585e-11 6.0094e-13 2.1713e-12 169.00 4.6665e-02 80 36.7
1.00e+15 2.1556e-18 2.3566e-19 2.1897e-14 3.6752e-13 1.3995e-14 2.0107e-13 2.6130e-14 4.4120e-13 2.1724e-12 2.2795e-13 6.6388e-11 6.3816e-13 2.6496e-12 177.14 5.3658e-02 80 36.8
1.00e+15 1.9200e-18 2.0986e-19 2.2933e-14 3.8513e-13 1.4660e-14 2.5349e-13 2.8198e-14 5.9958e-13 3.0024e-12 3.1505e-13 8.5259e-11 6.8469e-13 3.2493e-12 186.73 6.2080e-02 80 36.9
1.00e+15 1.7186e-18 1.8781e-19 2.4040e-14 4.0455e-13 1.5397e-14 3.1600e-13 3.0304e-14 7.9684e-13 4.0635e-12 4.2642e-13 1.0922e-10 7.4267e-13 3.9990e-12 198.44 7.2368e-02 80 37.0
1.00e+15 1.5493e-18 1.6927e-19 2.5239e-14 4.2620e-13 1.6223e-14 3.8948e-13 3.2492e-14 1.0393e-12 5.4082e-12 5.6766e-13 1.3978e-10 8.1492e-13 4.9404e-12 212.37 8.4789e-02 80 37.1
1.00e+15 1.4088e-18 1.5390e-19 2.6550e-14 4.5044e-13 1.7152e-14 4.7406e-13 3.4804e-14 1.3321e-12 7.0925e-12 7.4472e-13 1.7843e-10 9.0438e-13 6.1151e-12 226.60 9.9681e-02 80 37.2
1.00e+15 1.2953e-18 1.4148e-19 2.7995e-14 4.7774e-13 1.8202e-14 5.6970e-13 3.7292e-14 1.6810e-12 9.1863e-12 9.6507e-13 2.2729e-10 1.0147e-12 7.5790e-12 244.74 1.1726e-01 80 37.3
1.00e+15 1.2069e-18 1.3181e-19 2.9608e-14 5.0856e-13 1.9393e-14 6.7621e-13 4.0002e-14 2.0917e-12 1.1776e-11 1.2380e-12 2.8918e-10 1.1507e-12 9.4052e-12 262.20 1.3890e-01 80 37.4
1.00e+15 1.1418e-18 1.2469e-19 3.1419e-14 5.4332e-13 2.0738e-14 7.9294e-13 4.2981e-14 2.5685e-12 1.4952e-11 1.5734e-12 3.6724e-10 1.3172e-12 1.1673e-11 280.60 1.6300e-01 80 37.5
1.00e+15 1.0984e-18 1.1995e-19 3.3441e-14 5.8248e-13 2.2254e-14 9.1924e-13 4.6300e-14 3.1144e-12 1.8819e-11 1.9826e-12 4.6483e-10 1.5195e-12 1.4467e-11 300.37 1.9200e-01 80 37.6
1.00e+15 3.8331e-18 4.1951e-19 2.1174e-14 3.8377e-13 1.4666e-14 1.2183e-13 2.2717e-14 2.1731e-13 1.1005e-12 1.1541e-13 4.0699e-11 5.7163e-13 1.8228e-12 210.18 4.2269e-02 100 36.6
1.00e+15 3.3889e-18 3.7075e-19 2.2017e-14 3.9402e-13 1.5016e-14 1.5634e-13 2.4887e-14 3.1162e-13 1.5932e-12 1.6702e-13 5.2501e-11 6.0170e-13 2.2118e-12 203.74 4.8152e-02 100 36.7
1.00e+15 3.0020e-18 3.2830e-19 2.2947e-14 4.0563e-13 1.5421e-14 1.9878e-13 2.7078e-14 4.3360e-13 2.2441e-12 2.3519e-13 6.7596e-11 6.3943e-13 2.7006e-12 197.63 5.5256e-02 100 36.8
1.00e+15 2.6685e-18 2.9174e-19 2.3929e-14 4.1886e-13 1.5893e-14 2.4982e-13 2.9286e-14 5.8729e-13 3.0871e-12 3.2350e-13 8.6824e-11 6.8666e-13 3.3124e-12 192.35 6.3905e-02 100 36.9
1.00e+15 2.3831e-18 2.6045e-19 2.4903e-14 4.3390e-13 1.6442e-14 3.1027e-13 3.1538e-14 7.7741e-13 4.1674e-12 4.3670e-13 1.1127e-10 7.4565e-13 4.0767e-12 191.71 7.4343e-02 100 37.0
1.00e+15 2.1438e-18 2.3423e-19 2.6021e-14 4.5213e-13 1.7119e-14 3.8024e-13 3.3887e-14 1.0072e-12 5.5324e-12 5.7982e-13 1.4228e-10 8.1909e-13 5.0343e-12 193.52 8.6933e-02 100 37.1
1.00e+15 1.9453e-18 2.1250e-19 2.7237e-14 4.7350e-13 1.7924e-14 4.5981e-13 3.6361e-14 1.2808e-12 7.2463e-12 7.5966e-13 1.8159e-10 9.1028e-13 6.2314e-12 199.73 1.0227e-01 100 37.2
1.00e+15 1.7846e-18 1.9491e-19 2.8605e-14 4.9852e-13 1.8874e-14 5.4866e-13 3.9006e-14 1.6013e-12 9.3849e-12 9.8431e-13 2.3159e-10 1.0234e-12 7.7319e-12 209.00 1.2033e-01 100 37.3
1.00e+15 1.6597e-18 1.8125e-19 3.0237e-14 5.2800e-13 1.9996e-14 6.4574e-13 4.1882e-14 1.9688e-12 1.2020e-11 1.2616e-12 2.9460e-10 1.1625e-12 9.6004e-12 220.00 1.4200e-01 100 37.4
1.00e+15 1.5676e-18 1.7118e-19 3.2077e-14 5.6176e-13 2.1284e-14 7.5103e-13 4.5053e-14 2.3861e-12 1.5260e-11 1.6030e-12 3.7424e-10 1.3335e-12 1.1926e-11 231.38 1.6700e-01 100 37.5
1.00e+15 1.5071e-18 1.6455e-19 3.4182e-14 6.0062e-13 2.2769e-14 8.6466e-13 4.8579e-14 2.8572e-12 1.9245e-11 2.0238e-12 4.7535e-10 1.5441e-12 1.4835e-11 243.71 1.9700e-01 100 37.6
1.00e+15 4.5417e-18 4.9634e-19 2.2983e-14 4.8960e-13 1.9293e-14 1.1687e-13 2.2788e-14 2.0464e-13 1.0651e-12 1.1145e-13 4.0562e-11 5.7133e-13 1.8341e-12 437.32 4.3109e-02 120 36.6
1.00e+15 3.9797e-18 4.3490e-19 2.3360e-14 4.8472e-13 1.8959e-14 1.5009e-13 2.4956e-14 2.9470e-13 1.5375e-12 1.6081e-13 5.1946e-11 6.0157e-13 2.2084e-12 415.87 4.8278e-02 120 36.7
1.00e+15 3.4999e-18 3.8246e-19 2.3918e-14 4.8110e-13 1.8678e-14 1.9073e-13 2.7158e-14 4.1042e-13 2.1548e-12 2.2530e-13 6.6621e-11 6.3952e-13 2.6836e-12 382.72 5.4920e-02 120 36.8
1.00e+15 3.0922e-18 3.3791e-19 2.4734e-14 4.8125e-13 1.8555e-14 2.3982e-13 2.9425e-14 5.5613e-13 2.9509e-12 3.0850e-13 8.5573e-11 6.8723e-13 3.2899e-12 343.96 6.3386e-02 120 36.9
1.00e+15 2.7467e-18 3.0014e-19 2.5664e-14 4.8460e-13 1.8576e-14 2.9776e-13 3.1764e-14 7.3524e-13 3.9615e-12 4.1414e-13 1.0976e-10 7.4700e-13 4.0530e-12 306.94 7.3722e-02 120 37.0
1.00e+15 2.4570e-18 2.6846e-19 2.6725e-14 4.9190e-13 1.8769e-14 3.6495e-13 3.4197e-14 9.5141e-13 5.2321e-12 5.4703e-13 1.4063e-10 8.2167e-13 5.0142e-12 273.72 8.6359e-02 120 37.1
1.00e+15 2.2186e-18 2.4237e-19 2.8003e-14 5.0462e-13 1.9185e-14 4.4130e-13 3.6757e-14 1.2072e-12 6.8141e-12 7.1260e-13 1.7995e-10 9.1485e-13 6.2242e-12 247.53 1.0159e-01 120 37.2
1.00e+15 2.0265e-18 2.2136e-19 2.9417e-14 5.2267e-13 1.9825e-14 5.2628e-13 3.9487e-14 1.5040e-12 8.7653e-12 9.1704e-13 2.2993e-10 1.0305e-12 7.7401e-12 231.02 1.2020e-01 120 37.3
1.00e+15 1.8771e-18 2.0500e-19 3.0901e-14 5.4593e-13 2.0682e-14 6.1933e-13 4.2443e-14 1.8423e-12 1.1155e-11 1.1677e-12 2.9291e-10 1.1731e-12 9.6240e-12 222.51 1.4150e-01 120 37.4
1.00e+15 1.7674e-18 1.9300e-19 3.2623e-14 5.7585e-13 2.1807e-14 7.1971e-13 4.5680e-14 2.2218e-12 1.4058e-11 1.4728e-12 3.7237e-10 1.3485e-12 1.1968e-11 222.12 1.6700e-01 120 37.5
1.00e+15 1.6949e-18 1.8506e-19 3.4592e-14 6.1204e-13 2.3178e-14 8.2709e-13 4.9271e-14 2.6419e-12 1.7565e-11 1.8417e-12 4.7206e-10 1.5627e-12 1.4869e-11 227.26 1.9600e-01 120 37.6
1.00e+15 6.9311e-18 7.5709e-19 3.9701e-14 9.6335e-13 3.9788e-14 1.1332e-13 2.6344e-14 1.7451e-13 9.2062e-13 9.6052e-14 4.7564e-11 5.6878e-13 2.1951e-12 945.22 5.9475e-02 140 36.6
1.00e+15 5.8080e-18 6.3428e-19 4.0240e-14 9.6748e-13 3.9946e-14 1.4322e-13 2.8464e-14 2.5748e-13 1.3477e-12 1.4048e-13 5.9257e-11 5.9818e-13 2.5755e-12 1024.40 6.4256e-02 140 36.7
1.00e+15 4.8515e-18 5.2972e-19 4.0288e-14 9.5809e-13 3.9521e-14 1.8021e-13 3.0340e-14 3.6577e-13 1.9063e-12 1.9859e-13 7.3763e-11 6.3534e-13 3.0376e-12 1131.20 6.9758e-02 140 36.8
1.00e+15 4.0573e-18 4.4293e-19 3.9902e-14 9.3652e-13 3.8552e-14 2.2504e-13 3.1963e-14 5.0215e-13 2.6166e-12 2.7247e-13 9.1929e-11 6.8220e-13 3.6069e-12 1214.20 7.6358e-02 140 36.9
1.00e+15 3.4101e-18 3.7221e-19 3.8821e-14 8.9751e-13 3.6802e-14 2.7799e-13 3.3416e-14 6.6824e-13 3.4961e-12 3.6397e-13 1.1437e-10 7.4080e-13 4.3002e-12 1296.00 8.3927e-02 140 37.0
1.00e+15 2.8919e-18 3.1556e-19 3.6874e-14 8.3788e-13 3.4130e-14 3.3958e-13 3.4863e-14 8.6700e-13 4.5746e-12 4.7625e-13 1.4219e-10 8.1413e-13 5.1492e-12 1372.00 9.2720e-02 140 37.1
1.00e+15 2.4889e-18 2.7148e-19 3.3801e-14 7.5264e-13 3.0321e-14 4.1002e-13 3.6628e-14 1.1003e-12 5.8859e-12 6.1287e-13 1.7667e-10 9.0574e-13 6.1900e-12 1457.70 1.0300e-01 140 37.2
1.00e+15 2.1975e-18 2.3965e-19 3.1476e-14 6.8376e-13 2.7165e-14 4.8893e-13 3.8900e-14 1.3691e-12 7.4689e-12 7.7797e-13 2.2147e-10 1.0202e-12 7.5427e-12 1269.70 1.1700e-01 140 37.3
1.00e+15 2.0046e-18 2.1866e-19 3.1849e-14 6.7146e-13 2.6342e-14 5.7606e-13 4.1701e-14 1.6730e-12 9.3693e-12 9.7642e-13 2.8161e-10 1.1627e-12 9.3572e-12 862.85 1.3700e-01 140 37.4
1.00e+15 1.8702e-18 2.0407e-19 3.3174e-14 6.6926e-13 2.6019e-14 6.7037e-13 4.4864e-14 2.0113e-12 1.1640e-11 1.2139e-12 3.5887e-10 1.3389e-12 1.1660e-11 598.07 1.6200e-01 140 37.5
1.00e+15 1.7817e-18 1.9447e-19 3.4981e-14 6.7334e-13 2.5934e-14 7.7185e-13 4.8397e-14 2.3852e-12 1.4357e-11 1.4984e-12 4.5710e-10 1.5561e-12 1.4549e-11 437.71 1.9100e-01 140 37.6
1.00e+15 1.0794e-17 1.1786e-18 5.8555e-14 1.4823e-12 6.2035e-14 1.2146e-13 3.1254e-14 1.4097e-13 7.6439e-13 7.9649e-14 5.5785e-11 5.6579e-13 2.6129e-12 1873.90 7.7680e-02 160 36.6
1.00e+15 9.1167e-18 9.9538e-19 6.1961e-14 1.5589e-12 6.5359e-14 1.5193e-13 3.4610e-14 2.1697e-13 1.1541e-12 1.2011e-13 6.9668e-11 5.9503e-13 3.0804e-12 2042.70 8.5030e-02 160 36.7
1.00e+15 7.6781e-18 8.3832e-19 6.5370e-14 1.6340e-12 6.8648e-14 1.8903e-13 3.7880e-14 3.1686e-13 1.6590e-12 1.7249e-13 8.6811e-11 6.3167e-13 3.6446e-12 2207.30 9.3282e-02 160 36.8
1.00e+15 6.4486e-18 7.0413e-19 6.9013e-14 1.7122e-12 7.2107e-14 2.3387e-13 4.1020e-14 4.4435e-13 2.2988e-12 2.3883e-13 1.0843e-10 6.7820e-13 4.3436e-12 2300.90 1.0300e-01 160 36.9
1.00e+15 5.4093e-18 5.9067e-19 7.1943e-14 1.7723e-12 7.4790e-14 2.8615e-13 4.4044e-14 5.9914e-13 3.0759e-12 3.1941e-13 1.3470e-10 7.3634e-13 5.1739e-12 2453.30 1.1400e-01 160 37.0
1.00e+15 4.5558e-18 4.9752e-19 7.5153e-14 1.8363e-12 7.7656e-14 3.4653e-13 4.6884e-14 7.8384e-13 4.0115e-12 4.1645e-13 1.6786e-10 8.0976e-13 6.2107e-12 2525.70 1.2692e-01 160 37.1
1.00e+15 3.8568e-18 4.2120e-19 7.7644e-14 1.8816e-12 7.9692e-14 4.1439e-13 4.9459e-14 9.9867e-13 5.1232e-12 5.3186e-13 2.0890e-10 9.0189e-13 7.4716e-12 2630.70 1.4100e-01 160 37.2
